ID,trial_id,task_order,task,outpos,serpos,recalled,stim,WTP
78957,29,3,offer,-1,5,-1,81,60
78957,29,3,offer,-1,6,-1,45,60
78957,29,3,offer,-1,7,-1,55,60
78957,27,3,recall,1,1,1,48,-1
78957,27,3,recall,2,2,1,56,-1
78957,27,3,recall,3,3,1,35,-1
78957,27,3,recall,4,4,0,52,-1
78957,27,3,recall,5,5,0,57,-1
78957,27,3,recall,6,6,0,32,-1
78957,27,3,recall,7,7,0,50,-1
78957,11,1,recall,1,101,-1,38,-1
78957,11,1,recall,2,102,-1,24,-1
78957,11,1,recall,3,1,0,48,-1
78957,11,1,recall,4,2,0,28,-1
78957,11,1,recall,5,3,0,53,-1
78957,11,1,recall,6,4,0,21,-1
78957,11,1,recall,7,5,0,45,-1
78957,11,1,recall,8,6,0,40,-1
78957,11,1,recall,9,7,0,47,-1
78957,16,2,offer,-1,1,-1,19,NA
78957,16,2,offer,-1,2,-1,43,NA
78957,16,2,offer,-1,3,-1,48,NA
78957,16,2,offer,-1,4,-1,45,NA
78957,16,2,offer,-1,5,-1,52,NA
78957,16,2,offer,-1,6,-1,71,NA
78957,16,2,offer,-1,7,-1,35,NA
78957,3,0,recall,1,1,1,56,-1
78957,3,0,recall,2,2,1,44,-1
78957,3,0,recall,3,3,0,52,-1
78957,3,0,recall,4,4,0,75,-1
78957,3,0,recall,5,5,0,92,-1
78957,3,0,recall,6,6,0,47,-1
78957,3,0,recall,7,7,0,43,-1
78957,2,0,offer,-1,1,-1,22,55
78957,2,0,offer,-1,2,-1,35,55
78957,2,0,offer,-1,3,-1,61,55
78957,2,0,offer,-1,4,-1,43,55
78957,2,0,offer,-1,5,-1,28,55
78957,2,0,offer,-1,6,-1,32,55
78957,2,0,offer,-1,7,-1,19,55
78957,19,2,recall,1,1,1,77,-1
78957,19,2,recall,2,2,1,85,-1
78957,19,2,recall,3,3,0,47,-1
78957,19,2,recall,4,4,0,81,-1
78957,19,2,recall,5,5,0,64,-1
78957,19,2,recall,6,6,0,46,-1
78957,19,2,recall,7,7,0,32,-1
78957,13,1,recall,1,1,1,36,-1
78957,13,1,recall,2,2,1,81,-1
78957,13,1,recall,3,3,0,53,-1
78957,13,1,recall,4,4,0,55,-1
78957,13,1,recall,5,5,0,32,-1
78957,13,1,recall,6,6,0,35,-1
78957,13,1,recall,7,7,0,46,-1
78957,17,2,recall,1,1,1,43,-1
78957,17,2,recall,2,2,1,29,-1
78957,17,2,recall,3,4,1,60,-1
78957,17,2,recall,4,3,1,70,-1
78957,17,2,recall,5,5,0,68,-1
78957,17,2,recall,6,6,0,49,-1
78957,17,2,recall,7,7,0,45,-1
78957,1,0,offer,-1,1,-1,31,45
78957,1,0,offer,-1,2,-1,62,45
78957,1,0,offer,-1,3,-1,50,45
78957,1,0,offer,-1,4,-1,15,45
78957,1,0,offer,-1,5,-1,52,45
78957,1,0,offer,-1,6,-1,26,45
78957,1,0,offer,-1,7,-1,20,45
78957,25,3,offer,-1,1,-1,50,60
78957,25,3,offer,-1,2,-1,48,60
78957,25,3,offer,-1,3,-1,68,60
78957,25,3,offer,-1,4,-1,59,60
78957,25,3,offer,-1,5,-1,65,60
78957,25,3,offer,-1,6,-1,53,60
78957,25,3,offer,-1,7,-1,69,60
78957,26,3,recall,1,1,1,39,-1
78957,26,3,recall,2,2,1,63,-1
78957,26,3,recall,3,3,1,50,-1
78957,26,3,recall,4,4,0,68,-1
78957,26,3,recall,5,5,0,66,-1
78957,26,3,recall,6,6,0,41,-1
78957,26,3,recall,7,7,0,61,-1
78957,30,3,offer,-1,1,-1,32,40
78957,30,3,offer,-1,2,-1,31,40
78957,30,3,offer,-1,3,-1,43,40
78957,30,3,offer,-1,4,-1,38,40
78957,30,3,offer,-1,5,-1,57,40
78957,30,3,offer,-1,6,-1,72,40
78957,30,3,offer,-1,7,-1,66,40
78957,25,3,recall,1,1,1,50,-1
78957,25,3,recall,2,2,1,48,-1
78957,25,3,recall,3,3,0,68,-1
78957,25,3,recall,4,4,0,59,-1
78957,25,3,recall,5,5,0,65,-1
78957,25,3,recall,6,6,0,53,-1
78957,25,3,recall,7,7,0,69,-1
78957,7,0,recall,1,1,1,88,-1
78957,7,0,recall,2,2,1,77,-1
78957,7,0,recall,3,3,1,86,-1
78957,7,0,recall,4,4,0,37,-1
78957,7,0,recall,5,5,0,59,-1
78957,7,0,recall,6,6,0,67,-1
78957,7,0,recall,7,7,0,49,-1
78957,16,2,recall,1,1,1,19,-1
78957,16,2,recall,2,2,1,43,-1
78957,16,2,recall,3,3,0,48,-1
78957,16,2,recall,4,4,0,45,-1
78957,16,2,recall,5,5,0,52,-1
78957,16,2,recall,6,6,0,71,-1
78957,16,2,recall,7,7,0,35,-1
78957,13,1,offer,-1,1,-1,36,60
78957,13,1,offer,-1,2,-1,81,60
78957,13,1,offer,-1,3,-1,53,60
78957,13,1,offer,-1,4,-1,55,60
78957,13,1,offer,-1,5,-1,32,60
78957,13,1,offer,-1,6,-1,35,60
78957,13,1,offer,-1,7,-1,46,60
78957,15,1,recall,1,1,1,30,-1
78957,15,1,recall,2,2,1,28,-1
78957,15,1,recall,3,3,1,78,-1
78957,15,1,recall,4,4,0,36,-1
78957,15,1,recall,5,5,0,25,-1
78957,15,1,recall,6,6,0,71,-1
78957,15,1,recall,7,7,0,39,-1
78957,8,1,recall,1,1,1,74,-1
78957,8,1,recall,2,2,1,81,-1
78957,8,1,recall,3,3,0,70,-1
78957,8,1,recall,4,4,0,72,-1
78957,8,1,recall,5,5,0,73,-1
78957,8,1,recall,6,6,0,30,-1
78957,8,1,recall,7,7,0,75,-1
78957,18,2,offer,-1,1,-1,67,67
78957,18,2,offer,-1,2,-1,64,67
78957,18,2,offer,-1,3,-1,87,67
78957,18,2,offer,-1,4,-1,44,67
78957,18,2,offer,-1,5,-1,83,67
78957,18,2,offer,-1,6,-1,81,67
78957,18,2,offer,-1,7,-1,73,67
78957,1,0,recall,1,1,1,31,-1
78957,1,0,recall,2,2,1,62,-1
78957,1,0,recall,3,4,1,15,-1
78957,1,0,recall,4,3,1,50,-1
78957,1,0,recall,5,5,0,52,-1
78957,1,0,recall,6,6,0,26,-1
78957,1,0,recall,7,7,0,20,-1
78957,22,2,recall,1,3,1,50,-1
78957,22,2,recall,2,1,1,31,-1
78957,22,2,recall,3,2,1,38,-1
78957,22,2,recall,4,4,0,81,-1
78957,22,2,recall,5,5,0,69,-1
78957,22,2,recall,6,6,0,28,-1
78957,22,2,recall,7,7,0,33,-1
78957,15,1,offer,-1,1,-1,30,50
78957,15,1,offer,-1,2,-1,28,50
78957,15,1,offer,-1,3,-1,78,50
78957,15,1,offer,-1,4,-1,36,50
78957,15,1,offer,-1,5,-1,25,50
78957,15,1,offer,-1,6,-1,71,50
78957,15,1,offer,-1,7,-1,39,50
78957,23,2,recall,1,2,1,85,-1
78957,23,2,recall,2,3,1,62,-1
78957,23,2,recall,3,4,1,42,-1
78957,23,2,recall,4,7,1,60,-1
78957,23,2,recall,5,1,0,36,-1
78957,23,2,recall,6,5,0,89,-1
78957,23,2,recall,7,6,0,54,-1
78957,14,1,offer,-1,1,-1,41,40
78957,14,1,offer,-1,2,-1,57,40
78957,14,1,offer,-1,3,-1,52,40
78957,14,1,offer,-1,4,-1,66,40
78957,14,1,offer,-1,5,-1,73,40
78957,14,1,offer,-1,6,-1,35,40
78957,14,1,offer,-1,7,-1,38,40
78957,19,2,offer,-1,1,-1,77,70
78957,19,2,offer,-1,2,-1,85,70
78957,19,2,offer,-1,3,-1,47,70
78957,19,2,offer,-1,4,-1,81,70
78957,19,2,offer,-1,5,-1,64,70
78957,19,2,offer,-1,6,-1,46,70
78957,19,2,offer,-1,7,-1,32,70
78957,11,1,offer,-1,1,-1,48,50
78957,11,1,offer,-1,2,-1,28,50
78957,11,1,offer,-1,3,-1,53,50
78957,11,1,offer,-1,4,-1,21,50
78957,11,1,offer,-1,5,-1,45,50
78957,11,1,offer,-1,6,-1,40,50
78957,11,1,offer,-1,7,-1,47,50
78957,18,2,recall,1,1,1,67,-1
78957,18,2,recall,2,2,1,64,-1
78957,18,2,recall,3,6,1,81,-1
78957,18,2,recall,4,3,0,87,-1
78957,18,2,recall,5,4,0,44,-1
78957,18,2,recall,6,5,0,83,-1
78957,18,2,recall,7,7,0,73,-1
78957,31,3,offer,-1,1,-1,49,55
78957,31,3,offer,-1,2,-1,79,55
78957,31,3,offer,-1,3,-1,90,55
78957,31,3,offer,-1,4,-1,77,55
78957,31,3,offer,-1,5,-1,72,55
78957,31,3,offer,-1,6,-1,68,55
78957,31,3,offer,-1,7,-1,52,55
78957,20,2,recall,1,1,1,32,-1
78957,20,2,recall,2,2,1,56,-1
78957,20,2,recall,3,3,1,28,-1
78957,20,2,recall,4,4,0,57,-1
78957,20,2,recall,5,5,0,44,-1
78957,20,2,recall,6,6,0,51,-1
78957,20,2,recall,7,7,0,38,-1
78957,10,1,recall,1,3,1,53,-1
78957,10,1,recall,2,4,1,43,-1
78957,10,1,recall,3,6,1,27,-1
78957,10,1,recall,4,1,0,20,-1
78957,10,1,recall,5,2,0,22,-1
78957,10,1,recall,6,5,0,62,-1
78957,10,1,recall,7,7,0,70,-1
78957,8,1,offer,-1,1,-1,74,75
78957,8,1,offer,-1,2,-1,81,75
78957,8,1,offer,-1,3,-1,70,75
78957,8,1,offer,-1,4,-1,72,75
78957,8,1,offer,-1,5,-1,73,75
78957,8,1,offer,-1,6,-1,30,75
78957,8,1,offer,-1,7,-1,75,75
78957,14,1,recall,1,2,1,57,-1
78957,14,1,recall,2,1,1,41,-1
78957,14,1,recall,3,7,1,38,-1
78957,14,1,recall,4,3,0,52,-1
78957,14,1,recall,5,4,0,66,-1
78957,14,1,recall,6,5,0,73,-1
78957,14,1,recall,7,6,0,35,-1
78957,10,1,offer,-1,1,-1,20,55
78957,10,1,offer,-1,2,-1,22,55
78957,10,1,offer,-1,3,-1,53,55
78957,10,1,offer,-1,4,-1,43,55
78957,10,1,offer,-1,5,-1,62,55
78957,10,1,offer,-1,6,-1,27,55
78957,10,1,offer,-1,7,-1,70,55
78957,26,3,offer,-1,1,-1,39,60
78957,26,3,offer,-1,2,-1,63,60
78957,26,3,offer,-1,3,-1,50,60
78957,26,3,offer,-1,4,-1,68,60
78957,26,3,offer,-1,5,-1,66,60
78957,26,3,offer,-1,6,-1,41,60
78957,26,3,offer,-1,7,-1,61,60
78957,31,3,recall,1,1,1,49,-1
78957,31,3,recall,2,2,1,79,-1
78957,31,3,recall,3,3,0,90,-1
78957,31,3,recall,4,4,0,77,-1
78957,31,3,recall,5,5,0,72,-1
78957,31,3,recall,6,6,0,68,-1
78957,31,3,recall,7,7,0,52,-1
78957,28,3,offer,-1,1,-1,33,40
78957,28,3,offer,-1,2,-1,34,40
78957,28,3,offer,-1,3,-1,13,40
78957,28,3,offer,-1,4,-1,27,40
78957,28,3,offer,-1,5,-1,63,40
78957,28,3,offer,-1,6,-1,21,40
78957,28,3,offer,-1,7,-1,14,40
78957,0,0,recall,1,2,1,43,-1
78957,0,0,recall,2,1,1,44,-1
78957,0,0,recall,3,3,1,45,-1
78957,0,0,recall,4,5,1,50,-1
78957,0,0,recall,5,4,0,82,-1
78957,0,0,recall,6,6,0,85,-1
78957,0,0,recall,7,7,0,51,-1
26531,0,0,offer,-1,1,-1,59,54
26531,0,0,offer,-1,2,-1,34,54
26531,0,0,offer,-1,3,-1,37,54
26531,0,0,offer,-1,4,-1,40,54
26531,0,0,offer,-1,5,-1,83,54
26531,0,0,offer,-1,6,-1,70,54
26531,0,0,offer,-1,7,-1,41,54
26531,12,1,recall,1,1,1,43,-1
26531,12,1,recall,2,2,1,91,-1
26531,12,1,recall,3,3,1,84,-1
26531,12,1,recall,4,4,1,65,-1
26531,12,1,recall,5,5,1,55,-1
26531,12,1,recall,6,6,0,40,-1
26531,12,1,recall,7,7,0,52,-1
26531,19,2,offer,-1,1,-1,89,68
26531,19,2,offer,-1,2,-1,69,68
26531,19,2,offer,-1,3,-1,38,68
26531,19,2,offer,-1,4,-1,92,68
26531,19,2,offer,-1,5,-1,75,68
26531,19,2,offer,-1,6,-1,44,68
26531,19,2,offer,-1,7,-1,79,68
26531,26,3,offer,-1,1,-1,22,28
26531,26,3,offer,-1,2,-1,16,28
26531,26,3,offer,-1,3,-1,36,28
26531,26,3,offer,-1,4,-1,28,28
26531,26,3,offer,-1,5,-1,44,28
26531,26,3,offer,-1,6,-1,14,28
26531,26,3,offer,-1,7,-1,37,28
26531,6,0,recall,1,1,1,47,-1
26531,6,0,recall,2,2,1,33,-1
26531,6,0,recall,3,3,1,50,-1
26531,6,0,recall,4,4,1,52,-1
26531,6,0,recall,5,6,1,59,-1
26531,6,0,recall,6,5,0,72,-1
26531,6,0,recall,7,7,0,39,-1
26531,26,3,recall,1,1,1,22,-1
26531,26,3,recall,2,2,1,16,-1
26531,26,3,recall,3,5,1,44,-1
26531,26,3,recall,4,6,1,14,-1
26531,26,3,recall,5,7,1,37,-1
26531,26,3,recall,6,3,0,36,-1
26531,26,3,recall,7,4,0,28,-1
26531,24,3,offer,-1,1,-1,34,39
26531,24,3,offer,-1,2,-1,57,39
26531,24,3,offer,-1,3,-1,31,39
26531,24,3,offer,-1,4,-1,56,39
26531,24,3,offer,-1,5,-1,27,39
26531,24,3,offer,-1,6,-1,69,39
26531,24,3,offer,-1,7,-1,35,39
26531,13,1,offer,-1,1,-1,32,63
26531,13,1,offer,-1,2,-1,74,63
26531,13,1,offer,-1,3,-1,50,63
26531,13,1,offer,-1,4,-1,62,63
26531,13,1,offer,-1,5,-1,69,63
26531,13,1,offer,-1,6,-1,76,63
26531,13,1,offer,-1,7,-1,45,63
26531,14,1,offer,-1,1,-1,79,75
26531,14,1,offer,-1,2,-1,43,75
26531,14,1,offer,-1,3,-1,74,75
26531,14,1,offer,-1,4,-1,85,75
26531,14,1,offer,-1,5,-1,51,75
26531,14,1,offer,-1,6,-1,73,75
26531,14,1,offer,-1,7,-1,50,75
26531,25,3,offer,-1,1,-1,38,54
26531,25,3,offer,-1,2,-1,46,54
26531,25,3,offer,-1,3,-1,66,54
26531,25,3,offer,-1,4,-1,27,54
26531,25,3,offer,-1,5,-1,57,54
26531,25,3,offer,-1,6,-1,61,54
26531,25,3,offer,-1,7,-1,63,54
26531,30,3,recall,1,1,1,86,-1
26531,30,3,recall,2,102,-1,49,-1
26531,30,3,recall,3,3,1,36,-1
26531,30,3,recall,4,4,1,73,-1
26531,30,3,recall,5,7,1,66,-1
26531,30,3,recall,6,2,0,47,-1
26531,30,3,recall,7,5,0,68,-1
26531,30,3,recall,8,6,0,59,-1
26531,5,0,offer,-1,1,-1,67,51
26531,5,0,offer,-1,2,-1,37,51
26531,5,0,offer,-1,3,-1,74,51
26531,5,0,offer,-1,4,-1,42,51
26531,5,0,offer,-1,5,-1,40,51
26531,5,0,offer,-1,6,-1,28,51
26531,5,0,offer,-1,7,-1,69,51
26531,31,3,offer,-1,1,-1,32,48
26531,31,3,offer,-1,2,-1,45,48
26531,31,3,offer,-1,3,-1,68,48
26531,31,3,offer,-1,4,-1,44,48
26531,31,3,offer,-1,5,-1,57,48
26531,31,3,offer,-1,6,-1,67,48
26531,31,3,offer,-1,7,-1,29,48
26531,0,0,recall,1,1,1,59,-1
26531,0,0,recall,2,2,1,34,-1
26531,0,0,recall,3,3,1,37,-1
26531,0,0,recall,4,4,1,40,-1
26531,0,0,recall,5,6,1,70,-1
26531,0,0,recall,6,5,0,83,-1
26531,0,0,recall,7,7,0,41,-1
26531,1,0,recall,1,1,1,43,-1
26531,1,0,recall,2,2,1,38,-1
26531,1,0,recall,3,3,1,45,-1
26531,1,0,recall,4,4,1,68,-1
26531,1,0,recall,5,7,1,89,-1
26531,1,0,recall,6,5,0,94,-1
26531,1,0,recall,7,6,0,86,-1
26531,14,1,recall,1,1,1,79,-1
26531,14,1,recall,2,102,-1,93,-1
26531,14,1,recall,3,3,1,74,-1
26531,14,1,recall,4,6,1,73,-1
26531,14,1,recall,5,7,1,50,-1
26531,14,1,recall,6,2,0,43,-1
26531,14,1,recall,7,4,0,85,-1
26531,14,1,recall,8,5,0,51,-1
26531,8,1,offer,-1,1,-1,60,44
26531,8,1,offer,-1,2,-1,48,44
26531,8,1,offer,-1,3,-1,22,44
26531,8,1,offer,-1,4,-1,37,44
26531,8,1,offer,-1,5,-1,63,44
26531,8,1,offer,-1,6,-1,68,44
26531,8,1,offer,-1,7,-1,30,44
26531,15,1,offer,-1,1,-1,89,78
26531,15,1,offer,-1,2,-1,61,78
26531,15,1,offer,-1,3,-1,62,78
26531,15,1,offer,-1,4,-1,76,78
26531,15,1,offer,-1,5,-1,96,78
26531,15,1,offer,-1,6,-1,79,78
26531,15,1,offer,-1,7,-1,51,78
26531,19,2,recall,1,1,1,89,-1
26531,19,2,recall,2,2,1,69,-1
26531,19,2,recall,3,4,1,92,-1
26531,19,2,recall,4,6,1,44,-1
26531,19,2,recall,5,3,0,38,-1
26531,19,2,recall,6,5,0,75,-1
26531,19,2,recall,7,7,0,79,-1
26531,18,2,offer,-1,1,-1,49,72
26531,18,2,offer,-1,2,-1,44,72
26531,18,2,offer,-1,3,-1,72,72
26531,18,2,offer,-1,4,-1,83,72
26531,18,2,offer,-1,5,-1,40,72
26531,18,2,offer,-1,6,-1,50,72
26531,18,2,offer,-1,7,-1,85,72
26531,23,2,recall,1,1,1,46,-1
26531,23,2,recall,2,2,1,47,-1
26531,23,2,recall,3,4,1,49,-1
26531,23,2,recall,4,5,1,41,-1
26531,23,2,recall,5,7,1,64,-1
26531,23,2,recall,6,3,0,63,-1
26531,23,2,recall,7,6,0,31,-1
26531,23,2,offer,-1,1,-1,46,44
26531,23,2,offer,-1,2,-1,47,44
26531,23,2,offer,-1,3,-1,63,44
26531,23,2,offer,-1,4,-1,49,44
26531,23,2,offer,-1,5,-1,41,44
26531,23,2,offer,-1,6,-1,31,44
26531,23,2,offer,-1,7,-1,64,44
26531,29,3,recall,1,1,1,48,-1
26531,29,3,recall,2,2,1,56,-1
26531,29,3,recall,3,3,1,83,-1
26531,29,3,recall,4,4,1,62,-1
26531,29,3,recall,5,7,1,77,-1
26531,29,3,recall,6,5,0,59,-1
26531,29,3,recall,7,6,0,81,-1
26531,9,1,offer,-1,1,-1,69,63
26531,9,1,offer,-1,2,-1,62,63
26531,9,1,offer,-1,3,-1,61,63
26531,9,1,offer,-1,4,-1,77,63
26531,9,1,offer,-1,5,-1,45,63
26531,9,1,offer,-1,6,-1,60,63
26531,9,1,offer,-1,7,-1,40,63
26531,13,1,recall,1,1,1,32,-1
26531,13,1,recall,2,2,1,74,-1
26531,13,1,recall,3,4,1,62,-1
26531,13,1,recall,4,5,1,69,-1
26531,13,1,recall,5,3,1,50,-1
26531,13,1,recall,6,6,0,76,-1
26531,13,1,recall,7,7,0,45,-1
26531,25,3,recall,1,3,1,66,-1
26531,25,3,recall,2,4,1,27,-1
26531,25,3,recall,3,2,1,46,-1
26531,25,3,recall,4,6,1,61,-1
26531,25,3,recall,5,7,1,63,-1
26531,25,3,recall,6,1,0,38,-1
26531,25,3,recall,7,5,0,57,-1
26531,27,3,recall,1,1,1,18,-1
26531,27,3,recall,2,2,1,38,-1
26531,27,3,recall,3,4,1,41,-1
26531,27,3,recall,4,5,1,42,-1
26531,27,3,recall,5,6,1,46,-1
26531,27,3,recall,6,7,1,25,-1
26531,27,3,recall,7,3,0,71,-1
26531,16,2,offer,-1,1,-1,45,51
26531,16,2,offer,-1,2,-1,52,51
26531,16,2,offer,-1,3,-1,30,51
26531,16,2,offer,-1,4,-1,57,51
26531,16,2,offer,-1,5,-1,54,51
26531,16,2,offer,-1,6,-1,44,51
26531,16,2,offer,-1,7,-1,60,51
26531,12,1,offer,-1,1,-1,43,68
26531,12,1,offer,-1,2,-1,91,68
26531,12,1,offer,-1,3,-1,84,68
26531,12,1,offer,-1,4,-1,65,68
26531,12,1,offer,-1,5,-1,55,68
26531,12,1,offer,-1,6,-1,40,68
26531,12,1,offer,-1,7,-1,52,68
26531,21,2,recall,1,1,1,48,-1
26531,21,2,recall,2,2,1,22,-1
26531,21,2,recall,3,3,1,54,-1
26531,21,2,recall,4,5,1,42,-1
26531,21,2,recall,5,6,1,45,-1
26531,21,2,recall,6,4,1,44,-1
26531,21,2,recall,7,7,0,17,-1
26531,6,0,offer,-1,1,-1,47,53
26531,6,0,offer,-1,2,-1,33,53
26531,6,0,offer,-1,3,-1,50,53
26531,6,0,offer,-1,4,-1,52,53
26531,6,0,offer,-1,5,-1,72,53
26531,6,0,offer,-1,6,-1,59,53
26531,6,0,offer,-1,7,-1,39,53
26531,8,1,recall,1,7,1,30,-1
26531,8,1,recall,2,1,1,60,-1
26531,8,1,recall,3,2,1,48,-1
26531,8,1,recall,4,3,1,22,-1
26531,8,1,recall,5,4,1,37,-1
26531,8,1,recall,6,5,0,63,-1
26531,8,1,recall,7,6,0,68,-1
26531,4,0,recall,1,1,1,65,-1
26531,4,0,recall,2,2,1,41,-1
26531,4,0,recall,3,3,1,61,-1
26531,4,0,recall,4,5,1,56,-1
26531,4,0,recall,5,4,1,25,-1
26531,4,0,recall,6,6,0,58,-1
26531,4,0,recall,7,7,0,39,-1
26531,4,0,offer,-1,1,-1,65,53
26531,4,0,offer,-1,2,-1,41,53
26531,4,0,offer,-1,3,-1,61,53
26531,4,0,offer,-1,4,-1,25,53
26531,4,0,offer,-1,5,-1,56,53
26531,4,0,offer,-1,6,-1,58,53
26531,4,0,offer,-1,7,-1,39,53
26531,11,1,offer,-1,1,-1,88,76
26531,11,1,offer,-1,2,-1,81,76
26531,11,1,offer,-1,3,-1,77,76
26531,11,1,offer,-1,4,-1,55,76
26531,11,1,offer,-1,5,-1,36,76
26531,11,1,offer,-1,6,-1,86,76
26531,11,1,offer,-1,7,-1,65,76
26531,17,2,recall,1,1,1,69,-1
26531,17,2,recall,2,2,1,74,-1
26531,17,2,recall,3,3,1,57,-1
26531,17,2,recall,4,5,1,26,-1
26531,17,2,recall,5,7,1,68,-1
26531,17,2,recall,6,4,0,39,-1
26531,17,2,recall,7,6,0,76,-1
26531,15,1,recall,1,4,1,76,-1
26531,15,1,recall,2,5,1,96,-1
26531,15,1,recall,3,6,1,79,-1
26531,15,1,recall,4,7,1,51,-1
26531,15,1,recall,5,2,1,61,-1
26531,15,1,recall,6,1,0,89,-1
26531,15,1,recall,7,3,0,62,-1
26531,16,2,recall,1,1,1,45,-1
26531,16,2,recall,2,2,1,52,-1
26531,16,2,recall,3,3,1,30,-1
26531,16,2,recall,4,4,1,57,-1
26531,16,2,recall,5,5,1,54,-1
26531,16,2,recall,6,106,-1,61,-1
26531,16,2,recall,7,6,0,44,-1
26531,16,2,recall,8,7,0,60,-1
26531,11,1,recall,1,1,1,88,-1
26531,11,1,recall,2,102,-1,61,-1
26531,11,1,recall,3,3,1,77,-1
26531,11,1,recall,4,4,1,55,-1
26531,11,1,recall,5,5,1,36,-1
26531,11,1,recall,6,2,0,81,-1
26531,11,1,recall,7,6,0,86,-1
26531,11,1,recall,8,7,0,65,-1
26531,27,3,offer,-1,1,-1,18,37
26531,27,3,offer,-1,2,-1,38,37
26531,27,3,offer,-1,3,-1,71,37
26531,27,3,offer,-1,4,-1,41,37
26531,27,3,offer,-1,5,-1,42,37
26531,27,3,offer,-1,6,-1,46,37
26531,27,3,offer,-1,7,-1,25,37
26531,10,1,offer,-1,1,-1,58,69
26531,10,1,offer,-1,2,-1,86,69
26531,10,1,offer,-1,3,-1,52,69
26531,10,1,offer,-1,4,-1,62,69
26531,10,1,offer,-1,5,-1,41,69
26531,10,1,offer,-1,6,-1,80,69
26531,10,1,offer,-1,7,-1,76,69
26531,20,2,offer,-1,1,-1,83,77
26531,20,2,offer,-1,2,-1,73,77
26531,20,2,offer,-1,3,-1,60,77
26531,20,2,offer,-1,4,-1,55,77
26531,20,2,offer,-1,5,-1,85,77
26531,20,2,offer,-1,6,-1,96,77
26531,20,2,offer,-1,7,-1,87,77
26531,18,2,recall,1,1,1,49,-1
26531,18,2,recall,2,2,1,44,-1
26531,18,2,recall,3,3,1,72,-1
26531,18,2,recall,4,4,1,83,-1
26531,18,2,recall,5,7,1,85,-1
26531,18,2,recall,6,5,0,40,-1
26531,18,2,recall,7,6,0,50,-1
26531,3,0,recall,1,1,1,80,-1
26531,3,0,recall,2,2,1,59,-1
26531,3,0,recall,3,3,1,50,-1
26531,3,0,recall,4,5,1,71,-1
26531,3,0,recall,5,4,0,42,-1
26531,3,0,recall,6,6,0,48,-1
26531,3,0,recall,7,7,0,63,-1
26531,22,2,recall,1,1,1,39,-1
26531,22,2,recall,2,2,1,79,-1
26531,22,2,recall,3,3,1,43,-1
26531,22,2,recall,4,5,1,78,-1
26531,22,2,recall,5,6,1,94,-1
26531,22,2,recall,6,7,1,95,-1
26531,22,2,recall,7,4,0,74,-1
26531,28,3,offer,-1,1,-1,19,39
26531,28,3,offer,-1,2,-1,48,39
26531,28,3,offer,-1,3,-1,58,39
26531,28,3,offer,-1,4,-1,42,39
26531,28,3,offer,-1,5,-1,51,39
26531,28,3,offer,-1,6,-1,34,39
26531,28,3,offer,-1,7,-1,25,39
26531,2,0,recall,1,7,1,72,-1
26531,2,0,recall,2,6,1,88,-1
26531,2,0,recall,3,5,1,80,-1
26531,2,0,recall,4,4,1,41,-1
26531,2,0,recall,5,2,1,49,-1
26531,2,0,recall,6,1,0,85,-1
26531,2,0,recall,7,3,0,83,-1
26531,31,3,recall,1,1,1,32,-1
26531,31,3,recall,2,2,1,45,-1
26531,31,3,recall,3,4,1,44,-1
26531,31,3,recall,4,6,1,67,-1
26531,31,3,recall,5,7,1,29,-1
26531,31,3,recall,6,3,0,68,-1
26531,31,3,recall,7,5,0,57,-1
26531,5,0,recall,1,2,1,37,-1
26531,5,0,recall,2,3,1,74,-1
26531,5,0,recall,3,4,1,42,-1
26531,5,0,recall,4,5,1,40,-1
26531,5,0,recall,5,1,1,67,-1
26531,5,0,recall,6,6,0,28,-1
26531,5,0,recall,7,7,0,69,-1
26531,20,2,recall,1,1,1,83,-1
26531,20,2,recall,2,2,1,73,-1
26531,20,2,recall,3,3,1,60,-1
26531,20,2,recall,4,4,1,55,-1
26531,20,2,recall,5,5,1,85,-1
26531,20,2,recall,6,6,0,96,-1
26531,20,2,recall,7,7,0,87,-1
26531,21,2,offer,-1,1,-1,48,39
26531,21,2,offer,-1,2,-1,22,39
26531,21,2,offer,-1,3,-1,54,39
26531,21,2,offer,-1,4,-1,44,39
26531,21,2,offer,-1,5,-1,42,39
26531,21,2,offer,-1,6,-1,45,39
26531,21,2,offer,-1,7,-1,17,39
26531,9,1,recall,1,1,1,69,-1
26531,9,1,recall,2,3,1,61,-1
26531,9,1,recall,3,4,1,77,-1
26531,9,1,recall,4,6,1,60,-1
26531,9,1,recall,5,7,1,40,-1
26531,9,1,recall,6,2,0,62,-1
26531,9,1,recall,7,5,0,45,-1
26531,10,1,recall,1,1,1,58,-1
26531,10,1,recall,2,2,1,86,-1
26531,10,1,recall,3,3,1,52,-1
26531,10,1,recall,4,4,1,62,-1
26531,10,1,recall,5,6,1,80,-1
26531,10,1,recall,6,5,0,41,-1
26531,10,1,recall,7,7,0,76,-1
26531,17,2,offer,-1,1,-1,69,51
26531,17,2,offer,-1,2,-1,74,51
26531,17,2,offer,-1,3,-1,57,51
26531,17,2,offer,-1,4,-1,39,51
26531,17,2,offer,-1,5,-1,26,51
26531,17,2,offer,-1,6,-1,76,51
26531,17,2,offer,-1,7,-1,68,51
26531,3,0,offer,-1,1,-1,80,58
26531,3,0,offer,-1,2,-1,59,58
26531,3,0,offer,-1,3,-1,50,58
26531,3,0,offer,-1,4,-1,42,58
